"ChEMBL ID;""Name"";""Synonyms"";""Type"";""Max Phase"";""Molecular Weight"";""Targets"";""Bioactivities"";""AlogP"";""PSA"";""HBA"";""HBD"";""#RO5 Violations"";""#Rotatable Bonds"";""Passes Ro3"";""QED Weighted"";""CX ApKa"";""CX BpKa"";""CX LogP"";""CX LogD"";""Aromatic Rings"";""Structure Type"";""Inorganic Flag"";""Heavy Atoms"";""HBA Lipinski"";""HBD Lipinski"";""#RO5 Violations (Lipinski)"";""Molecular Weight (Monoisotopic)"";""Molecular Species"";""Molecular Formula"";""Smiles""",,,
"CHEMBL2105760;""BREXPIPRAZOLE"";""BREXPIPRAZOLE|OPC-34712|REXULTI"";""Small molecule"";""4"";""433.58"";""12"";""18"";""4.72"";""48.57"";""5"";""1"";""0"";""7"";""N"";""0.43"";""13.56"";""8.40"";""4.65"";""3.61"";""4"";""MOL"";""0"";""31"";""5"";""1"";""0"";""433.1824"";""NEUTRAL"";""C25H27N3O2S"";""O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1""",,,
"CHEMBL22097;""LORMETAZEPAM"";""Chlorotemazepam|LORMETAZEPAM|Methyllorazepam|WY-4082"";""Small molecule"";""4"";""335.19"";""7"";""34"";""3.13"";""52.90"";""3"";""1"";""0"";""1"";""N"";""0.87"";""10.68"";""None"";""3.39"";""3.39"";""2"";""MOL"";""0"";""22"";""4"";""1"";""0"";""334.0276"";""NEUTRAL"";""C16H12Cl2N2O2"";""CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21""",,,
"CHEMBL159659;""LEVOMETHADONE"";""LEVOMETHADONE"";""Small molecule"";""0"";""309.45"";""3"";""10"";""4.29"";""20.31"";""2"";""0"";""0"";""7"";""N"";""0.76"";""None"";""9.12"";""5.01"";""3.29"";""2"";""MOL"";""0"";""23"";""2"";""0"";""0"";""309.2093"";""BASE"";""C21H27NO"";""CCC(=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1""",,,
"CHEMBL12713;""SERTINDOLE"";""LU 23-174|LU-23-174|SERTINDOLE|SerLect"";""Small molecule"";""4"";""440.95"";""49"";""158"";""4.63"";""40.51"";""3"";""1"";""0"";""5"";""N"";""0.63"";""None"";""8.56"";""4.15"";""2.96"";""3"";""MOL"";""0"";""31"";""5"";""1"";""0"";""440.1779"";""BASE"";""C24H26ClFN4O"";""O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1""",,,
"CHEMBL3275586;""DIXYRAZINE"";""DIXYRAZINE"";""Small molecule"";""0"";""427.61"";""2"";""3"";""3.55"";""39.18"";""6"";""1"";""0"";""9"";""N"";""0.62"";""None"";""7.87"";""3.52"";""2.93"";""2"";""MOL"";""0"";""30"";""5"";""1"";""0"";""427.2293"";""NEUTRAL"";""C24H33N3O2S"";""CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21""",,,
"CHEMBL294199;""CAPSAICIN"";""ALGRX 4975|ALGRX-4975|CAPSAICIN|FEMA NO. 3404|NGX-1998|NGX-4010|NSC-56353|QUTENZA|ZACIN|ZOSTRIX|ZOSTRIX HP"";""Small molecule"";""4"";""305.42"";""171"";""748"";""3.79"";""58.56"";""3"";""2"";""0"";""9"";""N"";""0.54"";""9.93"";""None"";""3.75"";""3.75"";""1"";""MOL"";""0"";""22"";""4"";""2"";""0"";""305.1991"";""NEUTRAL"";""C18H27NO3"";""COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O""",,,
"CHEMBL47050;""PENFLURIDOL"";""MCN-JR-16",341|Micefal|PENFLURIDOL|R 16,"341|Semap"";""Small molecule"";""0"";""523.97"";""49"";""125"";""7.53"";""23.47"";""2"";""1"";""2"";""7"";""N"";""0.32"";""13.90"";""8.96"";""7.25"";""5.68"";""3"";""MOL"";""0"";""36"";""2"";""1"";""2"";""523.1701"";""BASE"";""C28H27ClF5NO"";""OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1""",
"CHEMBL251940;""PERICIAZINE"";""NEULACTIL|PERICIAZINE|PERICYAZINE|PROPERICIAZINE|RP 8909|SKF 20716"";""Small molecule"";""4"";""365.50"";""17"";""32"";""4.01"";""50.50"";""5"";""1"";""0"";""4"";""N"";""0.89"";""None"";""8.37"";""3.11"";""2.09"";""2"";""MOL"";""0"";""26"";""4"";""1"";""0"";""365.1562"";""NEUTRAL"";""C21H23N3OS"";""N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2""",,,
"CHEMBL44618;""CHLOROFORM"";""CHLOROFORM|Chloroform"";""Small molecule"";""4"";""119.38"";""123"";""894"";""1.99"";""0.00"";""0"";""0"";""0"";""0"";""Y"";""0.43"";""None"";""None"";""1.83"";""1.83"";""0"";""MOL"";""0"";""4"";""0"";""0"";""0"";""117.9144"";""None"";""CHCl3"";""ClC(Cl)Cl""",,,
"CHEMBL968;""FLURAZEPAM"";""Dalmane|FLURAZEPAM|Flurazepam"";""Small molecule"";""4"";""387.89"";""15"";""92"";""4.00"";""35.91"";""3"";""0"";""0"";""6"";""N"";""0.75"";""None"";""8.71"";""3.95"";""2.62"";""2"";""MOL"";""0"";""27"";""4"";""0"";""0"";""387.1514"";""BASE"";""C21H23ClFN3O"";""CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21""",,,
"CHEMBL46399;""PHENAZOCINE"";""PHENAZOCINE"";""Small molecule"";""4"";""321.46"";""5"";""13"";""4.16"";""23.47"";""2"";""1"";""0"";""3"";""N"";""0.92"";""9.96"";""10.86"";""4.08"";""1.97"";""2"";""MOL"";""0"";""24"";""2"";""1"";""0"";""321.2093"";""BASE"";""C22H27NO"";""CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1""",,,
"CHEMBL86715;""PROCYCLIDINE"";""PROCYCLIDINE"";""Small molecule"";""4"";""287.45"";""14"";""45"";""3.94"";""23.47"";""2"";""1"";""0"";""5"";""N"";""0.89"";""13.84"";""9.45"";""3.79"";""1.75"";""1"";""MOL"";""0"";""21"";""2"";""1"";""0"";""287.2249"";""BASE"";""C19H29NO"";""OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1""",,,
"CHEMBL1009;""LEVODOPA"";""BROCADOPA|Bendopa|Dopar|INBRIJA|LEVODOPA|Larodopa|NSC-118381|V-1512"";""Small molecule"";""4"";""197.19"";""208"";""1127"";""0.05"";""103.78"";""4"";""4"";""0"";""3"";""N"";""0.51"";""1.65"";""9.06"";""-1.79"";""-1.80"";""1"";""MOL"";""0"";""14"";""5"";""5"";""0"";""197.0688"";""ZWITTERION"";""C9H11NO4"";""N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O""",,,
"CHEMBL1206;""ETHOPROPAZINE"";""Ethopropazine|PROFENAMINE|Parsidol"";""Small molecule"";""4"";""312.48"";""18"";""33"";""5.02"";""6.48"";""3"";""0"";""1"";""5"";""N"";""0.77"";""None"";""9.60"";""5.00"";""2.82"";""2"";""MOL"";""0"";""22"";""2"";""0"";""1"";""312.1660"";""BASE"";""C19H24N2S"";""CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21""",,,
"CHEMBL28333;""MEDAZEPAM"";""MEDAZEPAM|NOBRIUM"";""Small molecule"";""4"";""270.76"";""9"";""20"";""3.63"";""15.60"";""2"";""0"";""0"";""1"";""N"";""0.77"";""None"";""6.90"";""4.21"";""4.09"";""2"";""MOL"";""0"";""19"";""2"";""0"";""0"";""270.0924"";""NEUTRAL"";""C16H15ClN2"";""CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21""",,,
"CHEMBL27577;""SALICYLAMIDE"";""SALICYLAMIDE"";""Small molecule"";""0"";""137.14"";""151"";""616"";""0.49"";""63.32"";""2"";""2"";""0"";""1"";""N"";""0.59"";""8.21"";""None"";""1.17"";""1.11"";""1"";""MOL"";""0"";""10"";""3"";""3"";""0"";""137.0477"";""NEUTRAL"";""C7H7NO2"";""NC(=O)c1ccccc1O""",,,
"CHEMBL71;""CHLORPROMAZINE"";""CHLORPROMAZINE|CHLORPROMAZINE HIBENZATE|CHLORPROMAZINE PHENOLPHTHALINATE|CHLORPROMAZINE TANNATE|Chlorpromazine|Elmarin|J2.794D|Largactil|Megaphen|NSC-167745|NSC-226514|SKF-2601A|Sonazine|Thorazine"";""Small molecule"";""4"";""318.87"";""265"";""3168"";""4.89"";""6.48"";""3"";""0"";""0"";""4"";""N"";""0.79"";""None"";""9.20"";""4.54"";""2.74"";""2"";""MOL"";""0"";""21"";""2"";""0"";""0"";""318.0957"";""BASE"";""C17H19ClN2S"";""CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21""",,,
"CHEMBL750;""ZONISAMIDE"";""AD-810|CI-912|PD-110843|ZONISAMIDE|Zonegran"";""Small molecule"";""4"";""212.23"";""77"";""439"";""1.85"";""87.18"";""4"";""2"";""0"";""2"";""N"";""0.79"";""1.82"";""2.46"";""-0.03"";""-1.68"";""2"";""MOL"";""0"";""14"";""5"";""2"";""0"";""212.0256"";""ACID"";""C8H8N2O3S"";""N=S(=O)(O)Cc1noc2ccccc12""",,,
"CHEMBL7728;""HEXOBARBITAL"";""ENHEXYMAL|Evipal|HEXOBARBITAL|Sombucaps|Sombulex"";""Small molecule"";""0"";""236.27"";""17"";""44"";""1.20"";""66.48"";""3"";""1"";""0"";""1"";""N"";""0.55"";""7.41"";""None"";""1.25"";""0.95"";""0"";""MOL"";""0"";""17"";""5"";""1"";""0"";""236.1161"";""NEUTRAL"";""C12H16N2O3"";""CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O""",,,
"CHEMBL1697826;""BUTAPERAZINE"";""AHR-3000|BAYER 1362|BUTAPERAZINE|BUTYRYLPERAZINE|RIKER 595"";""Small molecule"";""0"";""409.60"";""3"";""4"";""4.91"";""26.79"";""5"";""0"";""0"";""7"";""N"";""0.61"";""None"";""7.86"";""4.48"";""3.89"";""2"";""MOL"";""0"";""29"";""4"";""0"";""0"";""409.2188"";""NEUTRAL"";""C24H31N3OS"";""CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2""",,,
"CHEMBL1988479;""ETALLOBARBITAL"";""ETALLOBARBITAL"";""Small molecule"";""0"";""196.21"";""50"";""50"";""0.32"";""75.27"";""3"";""2"";""0"";""3"";""N"";""0.50"";""7.48"";""None"";""0.86"";""0.60"";""0"";""MOL"";""0"";""14"";""5"";""2"";""0"";""196.0848"";""NEUTRAL"";""C9H12N2O3"";""C=CCC1(CC)C(=O)NC(=O)NC1=O""",,,
"CHEMBL509282;""APRONAL"";""APRONAL|Sedormid"";""Small molecule"";""0"";""184.24"";""3"";""20"";""1.03"";""72.19"";""2"";""2"";""0"";""4"";""N"";""0.64"";""11.75"";""None"";""1.19"";""1.19"";""0"";""MOL"";""0"";""13"";""4"";""3"";""0"";""184.1212"";""NEUTRAL"";""C9H16N2O2"";""C=CCC(C(=O)NC(N)=O)C(C)C""",,,
"CHEMBL93077;""ADRAFINIL"";""ADRAFINIL"";""Small molecule"";""0"";""289.36"";""6"";""10"";""2.03"";""66.40"";""3"";""2"";""0"";""5"";""N"";""0.65"";""8.10"";""None"";""1.53"";""1.45"";""2"";""MOL"";""0"";""20"";""4"";""2"";""0"";""289.0773"";""NEUTRAL"";""C15H15NO3S"";""O=C(C[S+]([O-])C(c1ccccc1)c1ccccc1)NO""",,,
"CHEMBL651;""METHADONE"";""Amidone|Dolophine|Heptadon|IDS-NM-002|METHADONE|Methadone|Methadose|Phy|Physeptone|Symoron|Westadone"";""Small molecule"";""4"";""309.45"";""23"";""121"";""4.29"";""20.31"";""2"";""0"";""0"";""7"";""N"";""0.76"";""None"";""9.12"";""5.01"";""3.29"";""2"";""MOL"";""0"";""23"";""2"";""0"";""0"";""309.2093"";""BASE"";""C21H27NO"";""CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1""",,,
"CHEMBL1200826;""LITHIUM CARBONATE"";""CAMCOLIT 250|CAMCOLIT 400|CP-15","467-61|CP-15467-61|CP-1546761|ESKALITH CR|Eskalith|LISKONUM|LITHANE|LITHIUM CARBONATE|LITHONATE|LITHOTABS|Lithobid|NSC-16895|PHASAL"";""Small molecule"";""4"";""73.89"";""3"";""6"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""MOL"";""0"";""None"";""None"";""None"";""None"";""74.0168"";""None"";""CLi2O3"";""O=C([O-])[O-].[Li+].[Li+]""",,
"CHEMBL18116;""TOLOXATONE"";""TOLOXATONE"";""Small molecule"";""0"";""207.23"";""13"";""81"";""1.31"";""49.77"";""3"";""1"";""0"";""2"";""Y"";""0.80"";""None"";""None"";""1.41"";""1.41"";""1"";""MOL"";""0"";""15"";""4"";""1"";""0"";""207.0895"";""NEUTRAL"";""C11H13NO3"";""Cc1cccc(N2CC(CO)OC2=O)c1""",,,
"CHEMBL896;""HYDROXYZINE"";""Atarax|HYDROXYZINE|Hydroxyzine|NSC-169188|Orgatrax"";""Small molecule"";""4"";""374.91"";""42"";""1509"";""3.06"";""35.94"";""4"";""1"";""0"";""8"";""N"";""0.72"";""None"";""7.45"";""3.41"";""3.09"";""2"";""MOL"";""0"";""26"";""4"";""1"";""0"";""374.1761"";""NEUTRAL"";""C21H27ClN2O2"";""OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1""",,,
"CHEMBL100116;""PENTAZOCINE"";""Fortral|NSC-107430|PENTAZOCINE|PENTAZOCINE CIV|Talwin|WIN 20","228|WIN-20228"";""Small molecule"";""4"";""285.43"";""2"";""5"";""3.88"";""23.47"";""2"";""1"";""0"";""2"";""N"";""0.83"";""10.42"";""9.57"";""3.89"";""1.99"";""1"";""MOL"";""0"";""21"";""2"";""1"";""0"";""285.2093"";""BASE"";""C19H27NO"";""CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C""",,
"CHEMBL1614644;""IMIPRAMINOXIDE"";""IMIPRAMINE OXIDE|IMIPRAMINOXIDE"";""Small molecule"";""0"";""296.41"";""1"";""4"";""3.89"";""26.30"";""2"";""0"";""0"";""4"";""N"";""0.63"";""None"";""4.46"";""3.15"";""3.15"";""2"";""MOL"";""0"";""22"";""3"";""0"";""0"";""296.1889"";""NEUTRAL"";""C19H24N2O"";""C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21""",,,
"CHEMBL607;""MEPERIDINE"";""IDS-NP-001|MEPERIDINE|Meperidine|PETHIDINE"";""Small molecule"";""4"";""247.34"";""33"";""111"";""2.21"";""29.54"";""3"";""0"";""0"";""3"";""Y"";""0.77"";""None"";""8.16"";""2.46"";""1.63"";""1"";""MOL"";""0"";""18"";""3"";""0"";""0"";""247.1572"";""NEUTRAL"";""C15H21NO2"";""CCOC(=O)C1(c2ccccc2)CCN(C)CC1""",,,
"CHEMBL448;""PENTOBARBITAL"";""MEBUBARBITAL|MEBUMAL|NSC-28708|Nembutal|PENTOBARBITAL|PENTOBARBITAL CALCIUM|PENTOBARBITAL CII|Pentobarbital"";""Small molecule"";""4"";""226.28"";""30"";""496"";""1.18"";""75.27"";""3"";""2"";""0"";""4"";""N"";""0.71"";""7.48"";""None"";""1.89"";""1.64"";""0"";""MOL"";""0"";""16"";""5"";""2"";""0"";""226.1317"";""NEUTRAL"";""C11H18N2O3"";""CCCC(C)C1(CC)C(=O)NC(=O)NC1=O""",,,
"CHEMBL2103822;""TASIMELTEON"";""BMS-214","778|BMS-214778|HETLIOZ|TASIMELTEON|VEC-162"";""Small molecule"";""4"";""245.32"";""3"";""7"";""2.25"";""38.33"";""2"";""1"";""0"";""4"";""N"";""0.88"";""None"";""None"";""1.98"";""1.98"";""1"";""MOL"";""0"";""18"";""3"";""1"";""0"";""245.1416"";""NEUTRAL"";""C15H19NO2"";""CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2""",,
"CHEMBL1983350;""STIRIPENTOL"";""BCX 2600|BCX-2600|DIACOMIT|STIRIPENTOL"";""Small molecule"";""4"";""234.29"";""16"";""40"";""2.84"";""38.69"";""3"";""1"";""0"";""2"";""Y"";""0.85"";""None"";""None"";""3.12"";""3.12"";""1"";""MOL"";""0"";""17"";""3"";""1"";""0"";""234.1256"";""NEUTRAL"";""C14H18O3"";""CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2""",,,
"CHEMBL294951;""PIZOTYLINE"";""BC-105|PIZOTIFEN|PIZOTYLINE|Sandomigran"";""Small molecule"";""0"";""295.45"";""21"";""69"";""4.37"";""3.24"";""2"";""0"";""0"";""0"";""N"";""0.70"";""None"";""7.98"";""4.49"";""3.81"";""2"";""MOL"";""0"";""21"";""1"";""0"";""0"";""295.1395"";""NEUTRAL"";""C19H21NS"";""CN1CCC(=C2c3ccccc3CCc3sccc32)CC1""",,,
"CHEMBL695;""TRIMETHADIONE"";""TRIMETHADIONE|TROXIDONE|Tridione|Trimethadione"";""Small molecule"";""4"";""143.14"";""134"";""2051"";""0.37"";""46.61"";""3"";""0"";""0"";""0"";""Y"";""0.49"";""None"";""None"";""0.50"";""0.50"";""0"";""MOL"";""0"";""10"";""4"";""0"";""0"";""143.0582"";""None"";""C6H9NO3"";""CN1C(=O)OC(C)(C)C1=O""",,,
"CHEMBL444;""BARBITAL"";""BARBITAL|BARBITONE|DIEMAL|DIETHYLBARBITURIC ACID"";""Small molecule"";""4"";""184.19"";""11"";""28"";""0.16"";""75.27"";""3"";""2"";""0"";""2"";""N"";""0.60"";""7.48"";""None"";""0.72"";""0.46"";""0"";""MOL"";""0"";""13"";""5"";""2"";""0"";""184.0848"";""NEUTRAL"";""C8H12N2O3"";""CCC1(CC)C(=O)NC(=O)NC1=O""",,,
"CHEMBL4297620;""SOLRIAMFETOL"";""ADX-N-05|JZP-110|R-228060|SKL-N-05|SOLRIAMFETOL|YKP-10A"";""Small molecule"";""4"";""194.23"";""1"";""1"";""0.65"";""78.34"";""3"";""2"";""0"";""4"";""N"";""0.74"";""None"";""9.08"";""0.86"";""-0.80"";""1"";""MOL"";""0"";""14"";""4"";""4"";""0"";""194.1055"";""BASE"";""C10H14N2O2"";""NC(=O)OC[C@H](N)Cc1ccccc1""",,,
"CHEMBL315818;""PHENIBUT"";""PHENIBUT"";""Small molecule"";""0"";""179.22"";""3"";""5"";""1.20"";""63.32"";""2"";""2"";""0"";""4"";""N"";""0.73"";""4.44"";""9.80"";""-1.39"";""-1.39"";""1"";""MOL"";""0"";""13"";""3"";""3"";""0"";""179.0946"";""ZWITTERION"";""C10H13NO2"";""NCC(CC(=O)O)c1ccccc1""",,,
"CHEMBL2105080;""GEDOCARNIL"";""GEDOCARNIL"";""Small molecule"";""0"";""424.88"";"""";"""";""5.87"";""73.44"";""5"";""1"";""1"";""6"";""N"";""0.39"";""11.58"";""2.43"";""4.82"";""4.82"";""4"";""MOL"";""0"";""30"";""6"";""1"";""1"";""424.1190"";""NEUTRAL"";""C23H21ClN2O4"";""COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12""",,,
"CHEMBL49;""BUSPIRONE"";""BCI-024|BUSPIRONE|Buspar|Buspirone"";""Small molecule"";""4"";""385.51"";""175"";""1035"";""2.09"";""69.64"";""6"";""0"";""0"";""6"";""N"";""0.55"";""None"";""7.62"";""1.78"";""1.35"";""1"";""MOL"";""0"";""28"";""7"";""0"";""0"";""385.2478"";""NEUTRAL"";""C21H31N5O2"";""O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1""",,,
"CHEMBL1732;""DIHYDROERGOTAMINE"";""DIHYDROERGOTAMINE|Dihydroergotamine|MAP-0004|MAP0004"";""Small molecule"";""4"";""583.69"";""136"";""348"";""2.08"";""118.21"";""6"";""3"";""1"";""4"";""N"";""0.43"";""9.69"";""8.39"";""2.71"";""1.84"";""3"";""MOL"";""0"";""43"";""10"";""3"";""1"";""583.2795"";""NEUTRAL"";""C33H37N5O5"";""CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21""",,,
"CHEMBL2111101;""PIMAVANSERIN"";""PIMAVANSERIN"";""Small molecule"";""4"";""427.56"";""3"";""8"";""4.67"";""44.81"";""3"";""1"";""0"";""8"";""N"";""0.67"";""None"";""8.44"";""4.01"";""2.93"";""2"";""MOL"";""0"";""31"";""5"";""1"";""0"";""427.2635"";""NEUTRAL"";""C25H34FN3O2"";""CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1""",,,
"CHEMBL2104788;""IMIDAZOLE SALICYLATE"";""IMIDAZOLE SALICYLATE"";""Small molecule"";""0"";""206.20"";"""";"""";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""MOL"";""0"";""None"";""None"";""None"";""None"";""206.0691"";""None"";""C10H10N2O3"";""O=C(O)c1ccccc1O.c1c[nH]cn1""",,,
"CHEMBL742;""KETAMINE"";""KETALAR|KETAMINE|Ketamine|NSC-70151|PMI-150"";""Small molecule"";""4"";""237.73"";""150"";""733"";""2.90"";""29.10"";""2"";""1"";""0"";""2"";""Y"";""0.86"";""None"";""7.16"";""3.35"";""3.15"";""1"";""MOL"";""0"";""16"";""2"";""1"";""0"";""237.0920"";""NEUTRAL"";""C13H16ClNO"";""CNC1(c2ccccc2Cl)CCCCC1=O""",,,
"CHEMBL450;""METHARBITAL"";""ENDIEMAL|Gemonil|METHARBITAL|Metharbital"";""Small molecule"";""4"";""198.22"";""9"";""15"";""0.50"";""66.48"";""3"";""1"";""0"";""2"";""N"";""0.66"";""7.75"";""None"";""0.94"";""0.78"";""0"";""MOL"";""0"";""14"";""5"";""1"";""0"";""198.1004"";""NEUTRAL"";""C9H14N2O3"";""CCC1(CC)C(=O)NC(=O)N(C)C1=O""",,,
"CHEMBL931;""HALOTHANE"";""Fluothane|HALOTHANE|Halothane|Rhidialothan"";""Small molecule"";""4"";""197.38"";""19"";""84"";""2.51"";""0.00"";""0"";""0"";""0"";""0"";""Y"";""0.52"";""None"";""None"";""2.12"";""2.12"";""0"";""MOL"";""0"";""7"";""0"";""0"";""0"";""195.8902"";""NEUTRAL"";""C2HBrClF3"";""FC(F)(F)C(Cl)Br""",,,
"CHEMBL3187365;""ASENAPINE"";""ASENAPINE|SECUADO|SYCREST"";""Small molecule"";""4"";""285.77"";""7"";""23"";""4.26"";""12.47"";""2"";""0"";""0"";""0"";""N"";""0.72"";""None"";""7.29"";""3.72"";""3.47"";""2"";""MOL"";""0"";""20"";""2"";""0"";""0"";""285.0920"";""NEUTRAL"";""C17H16ClNO"";""CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1""",,,
"CHEMBL24441;""BETAHISTINE"";""BETAHISTINE"";""Small molecule"";""4"";""136.20"";""110"";""483"";""0.84"";""24.92"";""2"";""1"";""0"";""3"";""Y"";""0.67"";""None"";""9.77"";""0.63"";""-1.68"";""1"";""MOL"";""0"";""10"";""2"";""1"";""0"";""136.1000"";""BASE"";""C8H12N2"";""CNCCc1ccccn1""",,,
"CHEMBL612;""DEXTROAMPHETAMINE"";""DEXAMFETAMINE|DEXAMPHETAMINE|DEXTROAMPHETAMINE|DEXTROAMPHETAMINE RESIN COMPLEX|Dexampex|Dexamphetamine|Dexedrine|Dextroamphetamine|Dextrostat|Ferndex|NSC-73713|d-Amphetamine"";""Small molecule"";""4"";""135.21"";""28"";""115"";""1.58"";""26.02"";""1"";""1"";""0"";""2"";""Y"";""0.65"";""None"";""10.01"";""1.80"";""-0.67"";""1"";""MOL"";""0"";""10"";""1"";""2"";""0"";""135.1048"";""BASE"";""C9H13N"";""C[C@H](N)Cc1ccccc1""",,,
"CHEMBL1483877;""ETHENZAMIDE"";""ETENZAMIDE|ETHENZAMIDE"";""Small molecule"";""0"";""165.19"";""8"";""18"";""1.18"";""52.32"";""2"";""1"";""0"";""3"";""Y"";""0.73"";""13.68"";""None"";""1.02"";""1.02"";""1"";""MOL"";""0"";""12"";""3"";""2"";""0"";""165.0790"";""NEUTRAL"";""C9H11NO2"";""CCOc1ccccc1C(N)=O""",,,
"CHEMBL726;""FLUPHENAZINE"";""FLUPHENAZINE|Fluphenazine|NSC-62323|Permitil|Prolixin"";""Small molecule"";""4"";""437.53"";""182"";""2376"";""4.31"";""29.95"";""5"";""1"";""0"";""6"";""N"";""0.73"";""None"";""7.81"";""3.97"";""3.41"";""2"";""MOL"";""0"";""30"";""4"";""1"";""0"";""437.1749"";""NEUTRAL"";""C22H26F3N3OS"";""OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1""",,,
"CHEMBL370753;""OPIPRAMOL"";""NSC-169867|OPIPRAMOL"";""Small molecule"";""3"";""363.50"";""14"";""39"";""3.31"";""29.95"";""4"";""1"";""0"";""6"";""N"";""0.85"";""None"";""7.86"";""3.24"";""2.65"";""2"";""MOL"";""0"";""27"";""4"";""1"";""0"";""363.2311"";""NEUTRAL"";""C23H29N3O"";""OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1""",,,
"CHEMBL2104356;""KETAZOLAM"";""ANXON|KETAZOLAM|U-28","774"";""Small molecule"";""4"";""368.82"";"""";"""";""3.28"";""49.85"";""3"";""0"";""0"";""1"";""N"";""0.78"";""None"";""None"";""3.01"";""3.01"";""2"";""MOL"";""0"";""26"";""5"";""0"";""0"";""368.0928"";""NEUTRAL"";""C20H17ClN2O3"";""CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1""",,
"CHEMBL2110809;""CAPTODIAME"";""CAPTODIAME"";""Small molecule"";""0"";""359.60"";"""";"""";""5.96"";""3.24"";""3"";""0"";""1"";""10"";""N"";""0.38"";""None"";""8.94"";""6.13"";""4.58"";""2"";""MOL"";""0"";""24"";""1"";""0"";""1"";""359.1741"";""BASE"";""C21H29NS2"";""CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1""",,,
"CHEMBL128;""SUMATRIPTAN"";""Imitrex|N02CC01|SUMATRIPTAN|TOSYMRA"";""Small molecule"";""4"";""295.41"";""156"";""1038"";""1.32"";""65.20"";""3"";""2"";""0"";""6"";""N"";""0.84"";""11.24"";""9.54"";""0.74"";""-1.24"";""2"";""MOL"";""0"";""20"";""5"";""2"";""0"";""295.1354"";""BASE"";""C14H21N3O2S"";""CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1""",,,
"CHEMBL273575;""NOMIFENSINE"";""NOMIFENSINE"";""Small molecule"";""4"";""238.33"";""43"";""183"";""2.85"";""29.26"";""2"";""1"";""0"";""1"";""Y"";""0.77"";""None"";""8.80"";""2.62"";""1.21"";""2"";""MOL"";""0"";""18"";""2"";""2"";""0"";""238.1470"";""BASE"";""C16H18N2"";""CN1Cc2c(N)cccc2C(c2ccccc2)C1""",,,
"CHEMBL468837;""HEPTABARBITAL"";""HEPTABARB|HEPTABARBITAL|Heptabarbital"";""Small molecule"";""0"";""250.30"";""1"";""1"";""1.64"";""75.27"";""3"";""2"";""0"";""2"";""N"";""0.58"";""7.14"";""None"";""1.91"";""1.47"";""0"";""MOL"";""0"";""18"";""5"";""2"";""0"";""250.1317"";""NEUTRAL"";""C13H18N2O3"";""CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O""",,,
